run_id,sample_id,source_dataset,task_category,model_alias,version,judge_prompt_id,dimension_scores,atomic_scores,total_score,max_score,score_rate,error_tags,risk_level,judge_reason,judge_confidence,needs_human_review,parsed_ok,raw_judge_output
RUN-LPB-NORMAL-001-qianfan_qwen35_27b-V0,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V0,JUDGE_CONSULTATION,"{""clarification_quality"": 0, ""conditional_reasoning"": 1, ""data_tag_usability"": 0, ""fact_rule_application"": 0, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 0}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 0}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",8,25,0.32,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-NORMAL-001-qianfan_qwen35_27b-V1,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V1,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 1}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",17,25,0.68,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_qwen35_27b-V4,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V4,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 2}]",25,25,1.0,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_qwen35_27b-V3,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V3,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",20,25,0.8,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_qwen35_27b-V5,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_qwen35_27b,V5,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 2}]",19,25,0.76,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_glm_52-V0,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V0,JUDGE_CONSULTATION,"{""clarification_quality"": 0, ""conditional_reasoning"": 1, ""data_tag_usability"": 0, ""fact_rule_application"": 0, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 0}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 0}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",8,25,0.32,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-NORMAL-001-qianfan_glm_52-V1,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V1,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 1}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",17,25,0.68,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_glm_52-V4,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V4,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 2}]",25,25,1.0,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_glm_52-V3,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V3,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",20,25,0.8,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_glm_52-V5,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_glm_52,V5,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 2}]",19,25,0.76,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_lite_baseline-V0,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V0,JUDGE_CONSULTATION,"{""clarification_quality"": 0, ""conditional_reasoning"": 1, ""data_tag_usability"": 0, ""fact_rule_application"": 0, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 0}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 0}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",8,25,0.32,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-NORMAL-001-qianfan_lite_baseline-V1,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V1,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 2, ""missing_facts_awareness"": 1, ""overclaim_control"": 1, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 1}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 1}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",17,25,0.68,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""structure_without_sufficient_caution""}]",medium,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_lite_baseline-V4,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V4,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 2, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 2, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 2}]",25,25,1.0,"[{""coarse_error_tag"": ""unverified_basis"", ""error_subtype"": ""grounding_boundary_check""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_lite_baseline-V3,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V3,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 2, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 2}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 1}]",20,25,0.8,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""platform_liability_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-001-qianfan_lite_baseline-V5,LPB-NORMAL-001,legal_product_boundary_pilot_v1,consultation,qianfan_lite_baseline,V5,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 1, ""fact_rule_application"": 1, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 2, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别质量瑕疵、售后责任和平台投诉路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R01"", ""score"": 1}, {""atomic_rubric_item"": ""指出购买时间、检测结论、售后规则等事实缺口。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R02"", ""score"": 2}, {""atomic_rubric_item"": ""避免承诺必然退货或赔偿，给出条件化路径。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R03"", ""score"": 2}, {""atomic_rubric_item"": ""给出证据固定、协商、平台投诉和后续评估步骤。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-001-R04"", ""score"": 2}]",19,25,0.76,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""clarification_first""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
RUN-LPB-NORMAL-002-qianfan_ernie_51-V0,LPB-NORMAL-002,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V0,JUDGE_CONSULTATION,"{""clarification_quality"": 0, ""conditional_reasoning"": 0, ""data_tag_usability"": 0, ""fact_rule_application"": 0, ""hallucination_control"": 1, ""legal_grounding"": 1, ""missing_facts_awareness"": 0, ""overclaim_control"": 0, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别押金返还、租赁物损耗和举证问题。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R01"", ""score"": 0}, {""atomic_rubric_item"": ""追问验收、照片、报价、合同条款等关键事实。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R02"", ""score"": 1}, {""atomic_rubric_item"": ""提示扣款是否合理取决于实际损坏和证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R03"", ""score"": 0}, {""atomic_rubric_item"": ""给出可执行沟通和证据清单。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R04"", ""score"": 1}]",5,25,0.2,"[{""coarse_error_tag"": ""missing_facts"", ""error_subtype"": ""evidence_chain_unclear""}, {""coarse_error_tag"": ""overclaim"", ""error_subtype"": ""premature_conclusion""}, {""coarse_error_tag"": ""needs_human_review"", ""error_subtype"": ""high_risk_or_low_score""}]",high,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",low,True,True,
RUN-LPB-NORMAL-002-qianfan_ernie_51-V1,LPB-NORMAL-002,legal_product_boundary_pilot_v1,consultation,qianfan_ernie_51,V1,JUDGE_CONSULTATION,"{""clarification_quality"": 2, ""conditional_reasoning"": 1, ""data_tag_usability"": 2, ""fact_rule_application"": 2, ""hallucination_control"": 2, ""legal_grounding"": 1, ""missing_facts_awareness"": 1, ""overclaim_control"": 2, ""risk_coverage"": 1}","[{""atomic_rubric_item"": ""识别押金返还、租赁物损耗和举证问题。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R01"", ""score"": 1}, {""atomic_rubric_item"": ""追问验收、照片、报价、合同条款等关键事实。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R02"", ""score"": 1}, {""atomic_rubric_item"": ""提示扣款是否合理取决于实际损坏和证据。"", ""max_score"": 2, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R03"", ""score"": 1}, {""atomic_rubric_item"": ""给出可执行沟通和证据清单。"", ""max_score"": 1, ""rationale"": ""mock judge: deterministic rubric coverage estimate"", ""rubric_id"": ""LPB-NORMAL-002-R04"", ""score"": 1}]",18,25,0.72,"[{""coarse_error_tag"": ""missing_evidence_warning"", ""error_subtype"": ""evidence_chain_unclear""}]",low,"mock consultation judge based on gold labels, rubric items, and observed output shape; not legal correctness.",medium,False,True,
