run_id,sample_id,model_alias,version,rank,source_id,source_type,title,retrieval_score,bm25_score,metadata_boost,authority_level,source_url,text
RUN-LPB-CITE-007-qianfan_lite_baseline-V4,LPB-CITE-007,qianfan_lite_baseline,V4,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,290.275845,287.785845,2.49,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-CITE-007-qianfan_lite_baseline-V4,LPB-CITE-007,qianfan_lite_baseline,V4,2,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,99.105475,98.505475,0.6,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-CITE-007-qianfan_lite_baseline-V4,LPB-CITE-007,qianfan_lite_baseline,V4,3,STAT-PERSONALINFO-001,statute_summary,个人信息处理与数据合规规则摘要,76.028213,75.548213,0.48,,https://flk.npc.gov.cn/,个人信息处理需关注告知同意、处理目的、必要性、删除更正请求和敏感信息；平台拒绝删除或超范围使用时需核验证据和规则。
RUN-LPB-CITE-007-qianfan_lite_baseline-V4,LPB-CITE-007,qianfan_lite_baseline,V4,4,POLICY-MARKET-001,policy_clause,直播平台商家违规处理规则,38.946091,38.576091,0.37,,self_authored,直播平台规则第15条：商家被认定虚假宣传的，平台可限制活动报名并冻结争议订单款项；商家可在7日内提交申诉材料。
RUN-LPB-CITE-007-qianfan_lite_baseline-V3,LPB-CITE-007,qianfan_lite_baseline,V3,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,290.275845,287.785845,2.49,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-CITE-007-qianfan_lite_baseline-V3,LPB-CITE-007,qianfan_lite_baseline,V3,2,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,99.105475,98.505475,0.6,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-CITE-007-qianfan_lite_baseline-V3,LPB-CITE-007,qianfan_lite_baseline,V3,3,STAT-PERSONALINFO-001,statute_summary,个人信息处理与数据合规规则摘要,76.028213,75.548213,0.48,,https://flk.npc.gov.cn/,个人信息处理需关注告知同意、处理目的、必要性、删除更正请求和敏感信息；平台拒绝删除或超范围使用时需核验证据和规则。
RUN-LPB-CITE-007-qianfan_lite_baseline-V3,LPB-CITE-007,qianfan_lite_baseline,V3,4,POLICY-MARKET-001,policy_clause,直播平台商家违规处理规则,38.946091,38.576091,0.37,,self_authored,直播平台规则第15条：商家被认定虚假宣传的，平台可限制活动报名并冻结争议订单款项；商家可在7日内提交申诉材料。
RUN-LPB-CITE-008-qianfan_ernie_51-V4,LPB-CITE-008,qianfan_ernie_51,V4,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_ernie_51-V4,LPB-CITE-008,qianfan_ernie_51,V4,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_ernie_51-V4,LPB-CITE-008,qianfan_ernie_51,V4,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_ernie_51-V4,LPB-CITE-008,qianfan_ernie_51,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_ernie_51-V3,LPB-CITE-008,qianfan_ernie_51,V3,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_ernie_51-V3,LPB-CITE-008,qianfan_ernie_51,V3,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_ernie_51-V3,LPB-CITE-008,qianfan_ernie_51,V3,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_ernie_51-V3,LPB-CITE-008,qianfan_ernie_51,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V4,LPB-CITE-008,qianfan_deepseek_v4_pro,V4,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V4,LPB-CITE-008,qianfan_deepseek_v4_pro,V4,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V4,LPB-CITE-008,qianfan_deepseek_v4_pro,V4,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V4,LPB-CITE-008,qianfan_deepseek_v4_pro,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V3,LPB-CITE-008,qianfan_deepseek_v4_pro,V3,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V3,LPB-CITE-008,qianfan_deepseek_v4_pro,V3,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V3,LPB-CITE-008,qianfan_deepseek_v4_pro,V3,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_deepseek_v4_pro-V3,LPB-CITE-008,qianfan_deepseek_v4_pro,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V4,LPB-CITE-008,qianfan_qwen35_27b,V4,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V4,LPB-CITE-008,qianfan_qwen35_27b,V4,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V4,LPB-CITE-008,qianfan_qwen35_27b,V4,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V4,LPB-CITE-008,qianfan_qwen35_27b,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V3,LPB-CITE-008,qianfan_qwen35_27b,V3,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V3,LPB-CITE-008,qianfan_qwen35_27b,V3,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V3,LPB-CITE-008,qianfan_qwen35_27b,V3,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_qwen35_27b-V3,LPB-CITE-008,qianfan_qwen35_27b,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_glm_52-V4,LPB-CITE-008,qianfan_glm_52,V4,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_glm_52-V4,LPB-CITE-008,qianfan_glm_52,V4,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_glm_52-V4,LPB-CITE-008,qianfan_glm_52,V4,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_glm_52-V4,LPB-CITE-008,qianfan_glm_52,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_glm_52-V3,LPB-CITE-008,qianfan_glm_52,V3,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_glm_52-V3,LPB-CITE-008,qianfan_glm_52,V3,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_glm_52-V3,LPB-CITE-008,qianfan_glm_52,V3,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_glm_52-V3,LPB-CITE-008,qianfan_glm_52,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_lite_baseline-V4,LPB-CITE-008,qianfan_lite_baseline,V4,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_lite_baseline-V4,LPB-CITE-008,qianfan_lite_baseline,V4,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_lite_baseline-V4,LPB-CITE-008,qianfan_lite_baseline,V4,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_lite_baseline-V4,LPB-CITE-008,qianfan_lite_baseline,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-CITE-008-qianfan_lite_baseline-V3,LPB-CITE-008,qianfan_lite_baseline,V3,1,CONTRACT-GUARANTEE-001,contract_clause,借款担保便签片段,238.118715,235.268715,2.85,,self_authored,担保便签：若借款人到期未还款，签字人愿在本金5万元范围内承担还款责任；便签未写明保证方式和保证期间。
RUN-LPB-CITE-008-qianfan_lite_baseline-V3,LPB-CITE-008,qianfan_lite_baseline,V3,2,STAT-CIVIL-GUARANTEE-001,statute_summary,保证责任识别规则摘要,88.645829,88.045829,0.6,,https://flk.npc.gov.cn/,保证责任需要有明确担保意思表示、担保范围、方式和期间；仅有介绍借款或见证签字，不当然构成担保。
RUN-LPB-CITE-008-qianfan_lite_baseline-V3,LPB-CITE-008,qianfan_lite_baseline,V3,3,CASE-GUARANTEE-WECHAT-001,case_summary,微信担保表述案例规则摘要,42.086979,41.846979,0.24,,https://www.court.gov.cn/,微信聊天中“我负责”“我协调还款”等表述是否构成保证，需要结合上下文、签字文件、债务加入意思和债权人信赖判断。
RUN-LPB-CITE-008-qianfan_lite_baseline-V3,LPB-CITE-008,qianfan_lite_baseline,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,26.331919,26.081919,0.25,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_ernie_51-V4,LPB-ADV-005,qianfan_ernie_51,V4,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_ernie_51-V4,LPB-ADV-005,qianfan_ernie_51,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_ernie_51-V4,LPB-ADV-005,qianfan_ernie_51,V4,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_ernie_51-V4,LPB-ADV-005,qianfan_ernie_51,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_ernie_51-V3,LPB-ADV-005,qianfan_ernie_51,V3,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_ernie_51-V3,LPB-ADV-005,qianfan_ernie_51,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_ernie_51-V3,LPB-ADV-005,qianfan_ernie_51,V3,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_ernie_51-V3,LPB-ADV-005,qianfan_ernie_51,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V4,LPB-ADV-005,qianfan_deepseek_v4_pro,V4,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V4,LPB-ADV-005,qianfan_deepseek_v4_pro,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V4,LPB-ADV-005,qianfan_deepseek_v4_pro,V4,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V4,LPB-ADV-005,qianfan_deepseek_v4_pro,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V3,LPB-ADV-005,qianfan_deepseek_v4_pro,V3,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V3,LPB-ADV-005,qianfan_deepseek_v4_pro,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V3,LPB-ADV-005,qianfan_deepseek_v4_pro,V3,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_deepseek_v4_pro-V3,LPB-ADV-005,qianfan_deepseek_v4_pro,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V4,LPB-ADV-005,qianfan_qwen35_27b,V4,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V4,LPB-ADV-005,qianfan_qwen35_27b,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V4,LPB-ADV-005,qianfan_qwen35_27b,V4,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V4,LPB-ADV-005,qianfan_qwen35_27b,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V3,LPB-ADV-005,qianfan_qwen35_27b,V3,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V3,LPB-ADV-005,qianfan_qwen35_27b,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V3,LPB-ADV-005,qianfan_qwen35_27b,V3,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_qwen35_27b-V3,LPB-ADV-005,qianfan_qwen35_27b,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_glm_52-V4,LPB-ADV-005,qianfan_glm_52,V4,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_glm_52-V4,LPB-ADV-005,qianfan_glm_52,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_glm_52-V4,LPB-ADV-005,qianfan_glm_52,V4,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_glm_52-V4,LPB-ADV-005,qianfan_glm_52,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_glm_52-V3,LPB-ADV-005,qianfan_glm_52,V3,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_glm_52-V3,LPB-ADV-005,qianfan_glm_52,V3,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_glm_52-V3,LPB-ADV-005,qianfan_glm_52,V3,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_glm_52-V3,LPB-ADV-005,qianfan_glm_52,V3,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_lite_baseline-V4,LPB-ADV-005,qianfan_lite_baseline,V4,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
RUN-LPB-ADV-005-qianfan_lite_baseline-V4,LPB-ADV-005,qianfan_lite_baseline,V4,2,NOTICE-001,evidence_excerpt,平台侵权通知材料片段,34.906171,34.786171,0.12,,self_authored,权利人向平台提交了侵权通知，通知中包含商品链接、权属证明和初步侵权比对。
RUN-LPB-ADV-005-qianfan_lite_baseline-V4,LPB-ADV-005,qianfan_lite_baseline,V4,3,CASE-PERSONALINFO-DELETE-001,case_summary,个人信息删除请求案例规则摘要,34.597927,34.477927,0.12,,https://www.court.gov.cn/,账号注销或个人信息删除争议需要区分法定留存、必要处理、用户授权和平台业务规则，不能直接断言全部信息必须立即删除。
RUN-LPB-ADV-005-qianfan_lite_baseline-V4,LPB-ADV-005,qianfan_lite_baseline,V4,4,LOSS-001,evidence_excerpt,损失证明材料片段,30.63045,30.63045,0.0,,self_authored,权利人主张损失包括销售额下降、调查费用和律师费，但未提供完整计算依据。
RUN-LPB-ADV-005-qianfan_lite_baseline-V3,LPB-ADV-005,qianfan_lite_baseline,V3,1,POLICY-PRIVACY-001,policy_clause,平台隐私政策删除条款,35.322717,35.322717,0.0,,self_authored,隐私政策第6条：用户注销账号后，平台将删除或匿名化非必要个人信息；依法需留存的交易和日志信息可在法定期限内保存。
