run_id,sample_id,model_alias,version,workflow_condition,retrieved_source_ids,retrieval_scores,expected_source_ids,expected_source_hit_count,context_recall,context_precision,retrieval_status
RUN-LPB-CITE-003-qianfan_ernie_51-V4,LPB-CITE-003,qianfan_ernie_51,V4,W2,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_ernie_51-V3,LPB-CITE-003,qianfan_ernie_51,V3,W3,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_deepseek_v4_pro-V4,LPB-CITE-003,qianfan_deepseek_v4_pro,V4,W2,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_deepseek_v4_pro-V3,LPB-CITE-003,qianfan_deepseek_v4_pro,V3,W3,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_qwen35_27b-V4,LPB-CITE-003,qianfan_qwen35_27b,V4,W2,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_qwen35_27b-V3,LPB-CITE-003,qianfan_qwen35_27b,V3,W3,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_glm_52-V4,LPB-CITE-003,qianfan_glm_52,V4,W2,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_glm_52-V3,LPB-CITE-003,qianfan_glm_52,V3,W3,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_lite_baseline-V4,LPB-CITE-003,qianfan_lite_baseline,V4,W2,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-003-qianfan_lite_baseline-V3,LPB-CITE-003,qianfan_lite_baseline,V3,W3,"[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001"", ""CONTRACT-001"", ""STAT-CIVIL-CONTRACT-001""]","{""CONTRACT-001"": 52.53071, ""CONTRACT-DELIVERY-001"": 243.628342, ""CONTRACT-PAY-001"": 233.328208, ""STAT-CIVIL-CONTRACT-001"": 44.795863}","[""CONTRACT-DELIVERY-001"", ""CONTRACT-PAY-001""]",2,1.0,0.5,hit
RUN-LPB-CITE-004-qianfan_ernie_51-V4,LPB-CITE-004,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_ernie_51-V3,LPB-CITE-004,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_deepseek_v4_pro-V4,LPB-CITE-004,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_deepseek_v4_pro-V3,LPB-CITE-004,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_qwen35_27b-V4,LPB-CITE-004,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_qwen35_27b-V3,LPB-CITE-004,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_glm_52-V4,LPB-CITE-004,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_glm_52-V3,LPB-CITE-004,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_lite_baseline-V4,LPB-CITE-004,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-004-qianfan_lite_baseline-V3,LPB-CITE-004,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001"", ""STAT-IP-PLATFORM-001""]","{""LOSS-001"": 229.595004, ""NOTICE-001"": 207.007527, ""PLATFORM-RESP-001"": 176.837986, ""STAT-IP-PLATFORM-001"": 83.294003}","[""LOSS-001"", ""NOTICE-001"", ""PLATFORM-RESP-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_ernie_51-V4,LPB-CITE-005,qianfan_ernie_51,V4,W2,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_ernie_51-V3,LPB-CITE-005,qianfan_ernie_51,V3,W3,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V4,LPB-CITE-005,qianfan_deepseek_v4_pro,V4,W2,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_deepseek_v4_pro-V3,LPB-CITE-005,qianfan_deepseek_v4_pro,V3,W3,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_qwen35_27b-V4,LPB-CITE-005,qianfan_qwen35_27b,V4,W2,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_qwen35_27b-V3,LPB-CITE-005,qianfan_qwen35_27b,V3,W3,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_glm_52-V4,LPB-CITE-005,qianfan_glm_52,V4,W2,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_glm_52-V3,LPB-CITE-005,qianfan_glm_52,V3,W3,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_lite_baseline-V4,LPB-CITE-005,qianfan_lite_baseline,V4,W2,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-CITE-005-qianfan_lite_baseline-V3,LPB-CITE-005,qianfan_lite_baseline,V3,W3,"[""EVIDENCE-001"", ""AGREEMENT-002"", ""AGREEMENT-001"", ""LOSS-001""]","{""AGREEMENT-001"": 132.360146, ""AGREEMENT-002"": 167.556394, ""EVIDENCE-001"": 198.309483, ""LOSS-001"": 50.84865}","[""AGREEMENT-001"", ""AGREEMENT-002"", ""EVIDENCE-001""]",3,1.0,0.75,hit
RUN-LPB-ADV-001-qianfan_ernie_51-V4,LPB-ADV-001,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_ernie_51-V3,LPB-ADV-001,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V4,LPB-ADV-001,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_deepseek_v4_pro-V3,LPB-ADV-001,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_qwen35_27b-V4,LPB-ADV-001,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_qwen35_27b-V3,LPB-ADV-001,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_glm_52-V4,LPB-ADV-001,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_glm_52-V3,LPB-ADV-001,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_lite_baseline-V4,LPB-ADV-001,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-001-qianfan_lite_baseline-V3,LPB-ADV-001,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""NOTICE-001"", ""STAT-PROCEDURE-001"", ""CASE-LOAN-INVEST-001""]","{""CASE-LOAN-INVEST-001"": 18.376555, ""LOSS-001"": 28.672186, ""NOTICE-001"": 26.583748, ""STAT-PROCEDURE-001"": 18.635206}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_ernie_51-V4,LPB-ADV-002,qianfan_ernie_51,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_ernie_51-V3,LPB-ADV-002,qianfan_ernie_51,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_deepseek_v4_pro-V4,LPB-ADV-002,qianfan_deepseek_v4_pro,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_deepseek_v4_pro-V3,LPB-ADV-002,qianfan_deepseek_v4_pro,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_qwen35_27b-V4,LPB-ADV-002,qianfan_qwen35_27b,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_qwen35_27b-V3,LPB-ADV-002,qianfan_qwen35_27b,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_glm_52-V4,LPB-ADV-002,qianfan_glm_52,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_glm_52-V3,LPB-ADV-002,qianfan_glm_52,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_lite_baseline-V4,LPB-ADV-002,qianfan_lite_baseline,V4,W2,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-002-qianfan_lite_baseline-V3,LPB-ADV-002,qianfan_lite_baseline,V3,W3,"[""LOSS-001"", ""STAT-PROCEDURE-001"", ""NOTICE-001"", ""STAT-CIVIL-CONTRACT-001""]","{""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-CIVIL-CONTRACT-001"": 21.537936, ""STAT-PROCEDURE-001"": 26.425268}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_ernie_51-V4,LPB-ADV-003,qianfan_ernie_51,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_ernie_51-V3,LPB-ADV-003,qianfan_ernie_51,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_deepseek_v4_pro-V4,LPB-ADV-003,qianfan_deepseek_v4_pro,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_deepseek_v4_pro-V3,LPB-ADV-003,qianfan_deepseek_v4_pro,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_qwen35_27b-V4,LPB-ADV-003,qianfan_qwen35_27b,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_qwen35_27b-V3,LPB-ADV-003,qianfan_qwen35_27b,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_glm_52-V4,LPB-ADV-003,qianfan_glm_52,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_glm_52-V3,LPB-ADV-003,qianfan_glm_52,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_lite_baseline-V4,LPB-ADV-003,qianfan_lite_baseline,V4,W2,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
RUN-LPB-ADV-003-qianfan_lite_baseline-V3,LPB-ADV-003,qianfan_lite_baseline,V3,W3,"[""CASE-LOAN-INVEST-001"", ""STAT-PROCEDURE-001"", ""LOSS-001"", ""NOTICE-001""]","{""CASE-LOAN-INVEST-001"": 52.139645, ""LOSS-001"": 31.559294, ""NOTICE-001"": 23.737077, ""STAT-PROCEDURE-001"": 31.565909}",[],0,,,hit
